title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"info.staticfree.android.robotfindskitten","info.staticfree.android.robotfindskitten","fdroid","game","videogame","robotfindskitten","robotfindskitten","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"io.github.mcsdwvl.to11","io.github.mcsdwvl.to11","com.android.vending","game","videogame" "sliding tiles" "puzzle","to11","to11","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"ipnossoft.rma.free","ipnossoft.rma.free","com.amazon.venezia","non-game","non-game software" "lifehack" "relaxation" "music","Relax Melodies","Relax Melodies","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"ipnossoft.rma.oriental","ipnossoft.rma.oriental","com.android.vending","non-game","non-game software","Relax Melodies Meditation","Relax Melodies Meditation","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"ipnossoft.rma.premium","ipnossoft.rma.premium","com.amazon.venezia","non-game","non-game software" "lifehack" "relaxation" "music","Relax Melodies Premium","Relax Melodies Premium","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.alebertaz.SgorbionsApp","it.alebertaz.SgorbionsApp","com.android.vending","non-game","non-game software","Sgorbions collection","Sgorbions collection","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.braincrash.volumeacefree","it.braincrash.volumeacefree","com.android.vending","non-game","non-game software","Volume Ace Free","Volume Ace Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.ecosw.dudo","it.ecosw.dudo","fdroid","game","videogame","Dudo","Dudo","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.junglestudios.splashyfish","it.junglestudios.splashyfish","com.android.vending","game","videogame" "obstacle runner" "urthwurm-like","Splashy Fish","Splashy Fish","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.medieval.blueftp","it.medieval.blueftp","com.android.vending","non-game","non-game software","Bluetooth File Transfer","Bluetooth File Transfer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.medieval.castle","it.medieval.castle","com.android.vending","non-game","non-game software" "file manager","CASTLE File Manager","CASTLE File Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.medieval.dualfm_xt","it.medieval.dualfm_xt","com.android.vending","non-game","non-game software" "file manager" "ads","Dual File Manager XT","Dual File Manager XT","Medieval Software","5","Excellent gestionnaire de fichiers ! J'espérais un dual-pane avec drag'n'drop. Cependant le choix des deux onglets est bien exploité : raccourcis les liants, etc. De plus, il s'agit d'un des rares explorateurs de fichiers à bien gérer les « merge » !!","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"it.repix.android","it.repix.android","com.amazon.venezia","non-game","non-game software","Repix","Repix","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jackpal.androidterm","jackpal.androidterm","com.android.vending","non-game","non-game software" "terminal emulator","Terminal Emulator","Terminal Emulator","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.bustercurry.virtualtenho_g","jp.bustercurry.virtualtenho_g","com.android.vending","game","videogame","VirtualTENHO-G","VirtualTENHO-G","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.co.sega.vtc.OneApk","jp.co.sega.vtc.OneApk","humblebundle","game","videogame","Virtua Tennis Challenge","Virtua Tennis Challenge","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.co.taosoftware.android.packetcapture","jp.co.taosoftware.android.packetcapture","com.android.vending","non-game","non-game software" "network","tPacketCapture","tPacketCapture","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.co.taosoftware.android.spychecker","jp.co.taosoftware.android.spychecker","com.android.vending","non-game","non-game software" "pest-control","tSpyChecker","tSpyChecker","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.co.ultimaarchitect.android.hasamishogi.free","jp.co.ultimaarchitect.android.hasamishogi.free","com.android.vending","game","videogame" "boardgame conversion" "shogi","Hasami Shogi","Hasami Shogi","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.colopl.ensutekipuzzle","jp.colopl.ensutekipuzzle","com.android.vending","game","videogame","Puzzle!","Puzzle!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.colopl.fighting_en","jp.colopl.fighting_en","com.android.vending","game","videogame","Battle Robots!","Battle Robots!","COLOPL, Inc.","1","Pas très beau et rapidement lassant. Principe : personnaliser son robot en utilisant les power-ups récolté lors des combats. Contrôles en combat rudimentaires. Graphisme moyen sur écran de tablette.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.com.ooi.android.smb2","jp.com.ooi.android.smb2","humblebundle","game","videogame" "marble maze","SMB2-SE","SMB2-SE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.funnything.list_my_apps","jp.funnything.list_my_apps","com.android.vending","non-game","non-game software" "application manager" "list","List My Apps","List My Apps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.konami.swfc","jp.konami.swfc","com.android.vending","game","videogame","Force Collection","Force Collection","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.ne.gate.traque.hack","jp.ne.gate.traque.hack","com.android.vending","game","videogame","TraqueHack","TraqueHack","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.ne.hardyinfinity.bluelightfilter.free","jp.ne.hardyinfinity.bluelightfilter.free","com.android.vending","non-game","non-game software" "display manager" "filter","Bluelight Filter","Bluelight Filter","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.oneofthem.gotchawarriors","jp.oneofthem.gotchawarriors","com.android.vending","game","videogame","G.W.X","G.W.X","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.osima.android.mindboardfree","jp.osima.android.mindboardfree","com.android.vending","non-game","non-game software","MindBoard Classic Free","MindBoard Classic Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.sawada.np2android","jp.sawada.np2android","fdroid","game","videogame","Neko Project II for Android","Neko Project II for Android","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.sblo.pandora.jota","jp.sblo.pandora.jota","com.android.vending","non-game","non-game software" "text editor","Jota Text Editor","Jota Text Editor","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"jp.sblo.pandora.jota.plus","jp.sblo.pandora.jota.plus","com.android.vending","non-game","non-game software","Jota+","Jota+","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"junestudio.musicbox","junestudio.musicbox","com.android.vending","non-game","non-game software","MusicBox","MusicBox","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"kemco.wws.eog.hd.amazon","kemco.wws.eog.hd.amazon","com.amazon.venezia","game","videogame","Eve of the Genesis","Eve of the Genesis","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"kl.ime.oh","kl.ime.oh","com.android.vending","non-game","non-game software" "keyboard","Multiling O Keyboard","Multiling O Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"klye.plugin.en","klye.plugin.en","com.android.vending","non-game","non-game software" "keyboard" "extension","Language.English","Language.English","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"klye.plugin.fr","klye.plugin.fr","com.android.vending","non-game","non-game software" "keyboard" "extension","Plugin.French","Plugin.French","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"klye.plugin.lx","klye.plugin.lx","com.android.vending","non-game","non-game software" "keyboard" "extension","MK.linux.plugin","MK.linux.plugin","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"klye.usertext","klye.usertext","com.android.vending","non-game","non-game software","AutoText|NextWord","AutoText|NextWord","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"lrstudios.games.ego.lite","lrstudios.games.ego.lite","com.android.vending","game","videogame" "boardgame conversion" "go","ElyGo Lite","ElyGo Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"lrstudios.games.gnugo","lrstudios.games.gnugo","com.android.vending","game","videogame" "boardgame conversion" "go","GNU Go","GNU Go","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"lysesoft.andexplorer","lysesoft.andexplorer","com.android.vending","non-game","non-game software" "file manager","AndExplorer","AndExplorer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"lysesoft.andftp","lysesoft.andftp","com.android.vending","non-game","non-game software","AndFTP","AndFTP","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"lysesoft.andsmb","lysesoft.andsmb","com.android.vending","non-game","non-game software","AndSMB","AndSMB","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"mazzy.android.mutton","mazzy.android.mutton","com.android.vending","game","videogame","Mutton","Mutton","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"me.abitno.vplayer.t","me.abitno.vplayer.t","com.android.vending","non-game","non-game software","VPlayer","VPlayer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"me.zed_0xff.android.alchemy","me.zed_0xff.android.alchemy","com.android.vending","game","videogame","Alchemy","Alchemy","Andrey 'Zed' Zaikin","1","Où est l'intérêt ? C'est sympa dix minutes, le temps de la découverte. Mais au-delà ? Y a-t-il autre chose dans ce jeu qu'un fastidieux travail d'essais et erreurs ?","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"mlc.myapps","mlc.myapps","com.android.vending","non-game","non-game software","My Apps","My Apps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"mobi.infolife.appbackup","mobi.infolife.appbackup","com.android.vending","non-game","non-game software" "backup","App Backup & Restore","App Backup & Restore","Infolife LLC","5","Pratique et excellent : Permet de faire un backup automatique des applications au moment où elles sont installées ou mises-à-jour. Si l'APK n'est pas backupable (rare), il stocke un lien vers Google Play pour le récupérer au besoin.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
